Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
85828.01284481054,5.1950965320464615,7.414641934729477,5.49,29248.28287386893,1303091.9098629449,"4258 Johnson Square
New Christopher, GU 59235"
67868.79881345258,7.147581006553054,6.373991612603112,4.04,32732.161048305235,1341870.353786446,"98552 Scott Street Apt. 104
Port Jennifer, RI 77598-1581"
72778.91696704645,6.223545453780186,7.775335702034777,4.01,24559.013792548667,1188416.8057158843,"17598 Dennis Brook
Greenton, WY 81859"
73304.90270952907,4.60488343281054,7.835780185509963,6.24,24283.86989127787,1155077.1310055435,"238 Delgado Center
East Charlotte, GU 19126-4603"
68025.57066263781,5.248054680708584,6.945083996968639,4.23,35478.582989526316,1048969.4932738757,"05581 Thompson Mountains
Lake Darlenefurt, NH 44102-3505"
81024.7820520371,5.796985082795695,6.715110725360336,2.05,25837.864484372996,1319478.28736545,"02827 Alexis Landing
Rossside, GU 67047"
69289.18068350793,4.9316344882249785,6.364756684179671,4.44,40695.79785644974,1022408.9010463771,"16295 Wood Motorway Apt. 541
Sandraview, IA 95516-8640"
72695.1151374667,5.363776862114038,6.8719803813657725,4.24,48115.42078025133,1394970.5985855695,"459 Hays Squares
Isaacborough, MN 74557"
67568.93163055391,4.996248972598783,7.594158657998098,4.17,36474.98799620042,1183343.566493446,"86766 Susan Ridge Suite 556
East Theresamouth, MH 09051-0041"
76503.550920157,5.638387737243332,6.5566203086479335,4.41,42154.35659521088,1259919.9826535122,"6822 Pamela Centers Suite 537
Seanmouth, AZ 48832-2451"
66273.74016475452,4.9727585658948765,6.973151031287695,2.01,12950.5669137003,579585.6980204432,"PSC 0675, Box 5018
APO AP 00437-2898"
57736.42838873369,7.409373374122126,7.450340624310463,4.29,45688.10249954927,1591188.3484872938,"5181 Michael Springs Apt. 305
Gomezport, UT 25664-2756"
73505.12616256236,7.207803988150554,7.510832972747595,6.05,31536.849077192983,1437153.9585319315,"6790 Kelly Flat
Yorkborough, OR 63137"
60537.86806276997,4.649565371393606,6.797159354877255,3.43,31247.580469287623,851018.9558331005,"702 Melissa Key
West Lisafurt, WV 54879"
66544.73679283465,6.395475416750344,6.2898129076885185,2.25,34141.69987531586,1321037.4136147692,"568 Jennifer Falls Apt. 236
South Nicole, IN 15411"
60754.63362071989,6.478394831932957,6.040314056712838,3.21,29425.406195454198,1112286.046385043,"9613 Edwin Mews
West Jacobfurt, MH 44303-7441"
86160.98931605318,4.199195526859873,7.691026671201395,3.23,47757.31797609701,1509968.9845722434,"Unit 5763 Box 7057
DPO AA 43894"
44577.15262778448,7.9049859668295746,7.1729528516852925,5.45,27835.53653968774,959625.5301771795,"2480 Preston Lane Apt. 815
Sandersfort, AK 98217-6991"
61951.48992855733,5.019270716337647,7.060692324483957,5.5,38737.28386088314,1032180.378259136,"3484 Lee Meadow
North Tina, AS 81526"
79027.73783652308,5.994030336374387,6.915672322439167,3.02,21387.62999245781,1232014.5271086118,"785 Christina Drive
Darrylfurt, AZ 27606-0832"
69186.62251764281,7.32827543895157,6.499033463043189,4.38,49505.78370106866,1575100.9127873238,"5281 King Motorway
Tinafort, ID 72673"
84268.22448226226,4.495821064583212,7.187602266266871,4.23,31182.38802004333,1257433.085604563,"03370 Angela Forge Apt. 416
South Charlesberg, WY 44653"
93719.47074829174,6.555055386720978,7.5982762296687385,5.49,39900.44994668035,2173808.627715738,"039 Allison Brooks Apt. 116
Jonesmouth, PR 96253-5344"
65218.348263530635,5.707985080160053,7.094981816361423,5.28,34863.85934845643,1115549.2680557359,"6478 Harris Bridge
New Rickeystad, UT 82195"
78169.52469168563,5.540375011605314,5.169303401222397,3.32,44503.9174056517,1397956.1956462348,"PSC 9170, Box 1232
APO AE 46839"
63907.71655464613,5.1550561601946585,8.060010956317187,4.14,28299.463314908382,1003905.0595460527,"2001 Stephen Plains Suite 265
Jonesmouth, FL 96973"
74867.52658869496,6.442123908146727,6.296933084619972,4.27,57841.21935152157,1614373.9639831057,"PSC 8544, Box 1991
APO AA 54210-2865"
73950.97623081095,6.369461420854055,6.728787100806684,2.11,30518.818006355654,1463367.8208253654,"2568 Elizabeth Ferry Suite 833
Nelsonborough, KY 90566"
74158.85754885548,4.150388617968297,8.178143473408158,3.35,32580.53935641588,966620.5141106972,"7972 Snyder Fort Apt. 686
West Benjaminside, OH 81904-1054"
63280.70798421357,7.24729851664728,7.8752240357047825,3.09,43031.561697319885,1453663.2517569226,"5889 Cindy Land Apt. 882
Port Johnside, PA 35545"
75869.23511417765,5.932774520114133,7.635630304805238,5.22,32436.28634288593,1321388.619330872,"30865 Rollins Burgs Suite 242
Cortezland, HI 41003-9434"
61171.88270870991,4.069428648379701,7.171853553856213,6.16,41919.90109509019,910512.6353617405,"59631 Miles Wells
Lozanoview, GA 23655"
66120.41946655294,5.7958754545290665,7.5049019286879,5.03,28439.358888905834,1029354.4948558316,"26319 Lisa Tunnel Apt. 076
Davidhaven, FL 69932"
79566.91697739862,5.496428165416041,7.114411313786789,5.06,49311.757781851615,1608889.263379709,"536 Thompson Turnpike
West Toddfurt, VT 33903-0801"
84020.49759422356,5.377845549813673,7.3284350457245795,4.24,25975.505829133326,1458009.2105256943,"371 Frank Squares
Smithshire, VA 41884"
83936.34196747246,7.704505200509049,6.193617968359328,3.19,55471.78337923386,2198564.5726747084,"02264 Rebecca Spur Apt. 938
New Tomburgh, NE 93284"
60007.13580372795,7.397698539271579,6.119938320557842,4.02,47734.40706396432,1281777.5811675105,"8611 Swanson Lodge Apt. 186
Conwaymouth, RI 31621"
60125.80626793571,7.1457952269591765,7.065881856016147,3.22,25424.034830009918,1196643.3845282209,"5424 Lopez Hill Suite 805
North Sandra, CT 29555-5745"
70580.43788857762,6.355133906672768,8.00644912790824,3.0,36626.703993751085,1578493.7077838732,"1123 Price Rest
Patriciafurt, AR 17057-1938"
53029.353259028605,4.291855829561731,6.744873089823844,2.4,34472.303739646086,430088.25071462436,"58197 Anderson Squares Suite 899
Sarahburgh, MS 28271-3171"
55289.108136034745,5.675773582014327,7.2170680191647545,5.11,30773.25898887911,677988.2554676826,"7808 Michele Meadows Suite 816
New Donna, CA 17319-8250"
71776.61759587564,5.221308502719149,8.228464156820934,5.04,29802.46229429264,1085534.178573738,"20269 Elizabeth Course
Heatherside, NJ 41595-0901"
75999.6975165712,6.490186036356107,7.241035565418122,4.21,35183.720257909146,1634781.273826886,"1503 Allison Freeway Apt. 398
Lake Gina, AS 58599-4858"
56265.97430937015,5.8384233246248565,7.894150415282455,3.2,40493.06398072397,1167449.9898697315,"06789 Pollard Extensions Apt. 768
Danielville, MH 43252"
61590.894032640055,6.823123992691588,6.412440489212723,4.07,34460.008266868586,1067727.0946673385,"97941 Anderson Crest Suite 575
South Shawnside, MD 87126"
71172.48906137358,5.7804192725611285,6.102667946963831,4.16,23264.370524603317,887739.4321039205,"93861 David Village Apt. 086
North Richardshire, OR 12991-5274"
57925.00216559993,3.490429959667601,7.34626466314076,6.37,40177.87672037242,842924.5537726238,"607 Ashley Square
Simmonsville, LA 76219"
75025.96428821646,3.386003828705174,6.119781300071491,4.07,33970.36011401802,864067.0615371757,"76711 Laura Lodge Apt. 211
South Chad, PA 10027-9358"
53080.44344697917,5.474835964233616,6.36553627118961,2.4,23763.197234467843,508951.5668799004,"012 Daniel Isle
Lake Brianshire, MH 44798"
64629.46279112142,6.2921891088451,4.708243289481351,3.13,46877.145573032205,1223777.4976237444,"1014 Chris Lakes Suite 741
South Brianfort, VA 41541"
62559.298823893914,4.457029772543023,8.020450046863438,5.02,44521.76285032272,1029037.4291364508,"Unit 2965 Box 1848
DPO AE 20627"
90691.20799503473,5.23309335711489,7.024057969915752,6.11,20846.539823747382,1487997.8786633243,"4402 Perez Way Apt. 084
Harrischester, PR 82109"
77700.59420841298,6.7755683991183675,8.87786782624263,6.13,38827.40580646517,1836419.6406684609,"16886 Jimmy Field
Jacquelineton, NE 37257"
66141.19159648364,5.0305617023495826,7.876116095522188,3.5,37355.86464341875,1148066.813058398,"0934 William Centers Suite 482
Joyceville, PA 64628-1607"
79990.05330004179,6.050239645961744,5.703481954785604,4.06,37816.79808467127,1318681.0401821504,"569 Wilson Heights Apt. 290
Alexanderchester, TX 22003-5887"
76293.94432045244,5.287862866953193,5.873194052842817,4.04,40712.397774318844,1174481.0664142738,"110 Fields Viaduct Apt. 289
East Kathy, HI 18687-0225"
76255.78958106322,6.017827234886004,7.985199783161478,3.15,41297.07495602076,1522954.9389269138,"4363 Michael Port
Alexandraton, NE 06643-5514"
76365.18056112714,4.540182059127849,8.5533434723245,3.4,19991.633401474297,1132146.3204353235,"4882 Jeremy Ferry
East Sharonberg, ID 41904-9783"
73438.58706562631,6.448721280829692,6.29375686408376,3.38,33285.95091390831,1212461.5263719282,"4718 Lewis Mountains Apt. 367
Williamsfort, VT 57366-8184"
46474.316973375164,7.281983302864265,7.925986270666531,5.13,28182.096101542422,864132.0330832003,"887 Jennifer Union
North Jacqueline, GU 08025"
68562.02452784657,6.317285888076701,7.3056470490212675,3.22,35476.168797826984,1336377.8252537115,"11493 Miles Port Apt. 517
Bradleymouth, IA 22614-9226"
63785.55127643688,7.196313570688357,6.357873552508916,4.5,67353.96520386345,1747244.8633075694,"USNV Roach
FPO AA 76691"
71320.86779564744,4.196803531360978,7.212451501021848,4.17,47871.97183752802,1398353.590664104,"35038 Mary Court Suite 134
Port Heidi, MD 85316-8496"
93128.72101136581,6.1927463148736095,7.658264876103514,4.17,42100.834121241794,2020158.3629417997,"Unit 7507 Box 5089
DPO AP 22014"
71833.87357938287,5.876269761848423,4.6302303284096045,3.04,31326.338639647827,877779.3441184588,"82010 Michael Manor
Hunterborough, OK 66490"
51815.364189689324,5.742902931349878,8.680403582537197,3.01,43604.792884258786,1255202.1098387921,"850 Costa Trafficway Apt. 350
Turnermouth, OR 44156-7826"
69245.88577860742,5.7075996134167255,6.308777182358098,2.1,37597.8684081931,1173413.5499918016,"229 Wright Meadows Suite 586
Jamesville, CT 35091-0067"
63765.4962201779,6.778756690755278,8.289254005003313,5.34,34303.41035402737,1326680.2444425127,"346 Brian Island Suite 100
Martinview, LA 68388-7139"
81844.45583694089,5.116522179845983,7.215354748908736,6.19,51937.437088768886,1585521.9891128575,"84036 Quinn Islands
North Debraland, MS 31006"
62798.23298285498,5.890872363860956,6.481651399445809,3.05,34652.257886506115,1106336.8383046896,"Unit 3403 Box 1145
DPO AA 37345"
56281.205225260994,5.269657862708466,7.851383670479492,6.27,29141.739776707705,962501.9015215624,"8263 Shaw Ridges Suite 890
South Evanland, AZ 95568-4663"
67059.96664351426,6.935358621786242,7.683749075763787,5.22,51237.38840212226,1408074.5302975378,"810 Stacey Causeway
Jeremytown, NV 90167"
58385.215373440726,7.588558819611766,6.406117576691048,2.3,41930.375009238436,1266209.7532091062,"1669 Evans River Suite 294
Millerport, ID 81544-1368"
70259.06839222697,6.75734532091237,7.684911701334044,6.05,54050.64468894166,1741052.959622036,"4985 Tony Pass
Port Zacharyland, NJ 64442-8584"
87929.45356682244,5.521132722884032,5.664879907953822,3.06,44486.383067261166,1636559.2406042619,"98883 Troy Glens Apt. 152
North Glenda, LA 96590-2034"
94733.9712754783,7.885828810894848,7.162372645756125,5.41,46314.690045832634,2318285.703336616,"4393 James Springs Apt. 818
Margaretview, ND 18572"
73504.88838697376,4.841392987249806,8.505086800183788,5.5,47118.42063477358,1409892.0897761208,"506 Solomon Gateway
Michelleville, OH 48329-3260"
78643.17171486269,7.127209145768052,5.725930315808662,3.36,13889.07601668718,1166198.115612074,"USS Barnes
FPO AA 33522-4639"
78318.81449084166,5.5002000833489015,5.845243834101094,2.05,41569.396454095666,1393995.961828271,"487 Pierce Islands
Port Shannonfurt, MO 93719"
63639.917450830886,6.171113263032803,8.318443078575898,5.22,41448.75224954623,1462608.6960220553,"1545 Larry Haven
Lisaburgh, WI 82443-7047"
81728.43857245822,5.527612234308698,7.666779636732862,6.1,51629.318742309646,1922281.305339749,"94005 Nicholas Throughway Suite 032
Jackhaven, VA 24159"
89551.73164623724,5.802162210919442,6.915264204989757,2.14,43964.658447361784,1587406.3028569715,"7561 Best Place
New Michaelton, CT 81304-0841"
49493.29608381791,6.31255834428141,7.586942826467498,3.29,39909.17530385131,967868.51456034,"919 Walker Drive Suite 425
Haroldfort, NY 03461"
61461.496812638405,5.312148807504737,7.508754673492002,4.23,49688.03647184302,1426545.9673390274,"1669 Gray Meadows Apt. 793
South Christinafort, MN 47180"
72692.59085928174,6.262822619927764,8.606953993269682,3.06,33125.496427617974,1725429.7487406547,"6340 April Orchard
South Craig, SD 65854-3373"
79702.38615231513,6.763792250186177,8.465664366915059,6.29,46270.33064122381,1753820.6224521047,"492 Hernandez Hollow
Vargaschester, AK 64306-1547"
54994.91828997551,5.186801231971905,6.063933310548772,2.2,15444.482612961785,321058.96071220515,"821 Potts Spring Apt. 878
New Janice, AL 55178-7547"
57327.988592444075,6.6154037736126305,7.784817971123138,3.32,28945.54600171317,1089601.88163052,"0703 Harding Rest
East Jo, LA 45172-7688"
74585.83979872572,4.49290428002346,5.736896365312343,3.3,48051.64765212778,1137523.110871686,"6665 Victor Cliff
South Davidburgh, ND 97340"
77334.28650587895,4.866818954791402,8.509336773724504,4.35,37905.98378433242,1371670.3893379816,"270 Bonilla Mountains Suite 148
Brennanfurt, OH 46989-4992"
77132.79553536154,7.256820703591044,5.655271415429188,2.12,47450.668154711486,1595620.5571336322,"07646 Jenkins Glens
Philipville, UT 70049-6737"
96778.12106507196,4.5694113698060015,7.827748483300102,6.31,37480.700048294384,1899948.0591423784,"715 Armstrong Burgs Suite 894
East Christopherburgh, NJ 68031-3600"
52046.54353773101,5.821221323038496,5.580975021731661,3.37,41715.54557893911,674657.9106630747,"378 Reyes Courts
West Joseph, ME 85342-6948"
78350.59665497503,7.461460905496698,7.803351176149139,6.18,23052.846810117833,1555490.6208630775,"193 Terri Bridge Suite 747
Lewisport, NE 78007-9185"
61602.03812755527,5.430074691298187,6.653459081153032,3.16,45188.13964346588,1194191.8785113744,"88076 Cooper Station Apt. 476
Whiteland, MP 67794"
84452.4550661708,5.103683065208996,7.981941646993152,4.48,38221.13574588705,1482107.3699638068,"PSC 7487, Box 2783
APO AA 75396"
84712.91002442596,5.953310167371561,7.432141762812883,4.01,11072.498530379722,1154917.3936116383,"9563 Martinez Road Apt. 461
Loweville, VI 15095-3171"
61492.92159075321,6.202397053893392,6.295968674664255,3.0,37743.40274683161,1050838.7041572668,"8136 Stephanie Knoll
East Ashleymouth, MA 20672-6561"
37971.20756623529,4.291223903128535,5.807509527238798,3.24,33267.767727560946,31140.517620186045,"98398 Terrance Pines
South Joshua, MT 00544-8919"
73158.73965116896,7.937686823203915,8.698234807245644,3.15,25175.431248811143,1748864.714526891,"2341 Rachel Turnpike
Lake Julie, DC 21341-5283"
74622.1643474694,7.481984602932326,6.0597171364357685,3.42,30736.52838818432,1287030.9316908938,"566 Tracy Lodge
Alexastad, IA 27350"
58956.261848603615,7.369808665658696,7.4947583677454,6.08,38529.64116656638,1237246.1448766096,"005 Kent Lane
West Elizabeth, NE 84405"
69253.90435140714,6.187822917864303,8.513970633376156,3.44,22524.578480324013,1259733.6438110752,"355 Zavala Field
South Josephview, GA 19634"
47549.63997167729,6.3692592807526625,8.027166288148283,5.28,43526.161527709315,1028914.3150464958,"573 Christian Village
Andrewbury, IL 41004-2204"
73271.88723417037,5.8953603195594635,6.809012996032309,3.33,39446.313057217776,1388218.5294499428,"318 Hernandez Burgs Suite 441
North Brandi, NY 50592"
61478.633929567324,4.269445988881953,6.231330171147567,4.26,36837.81793095746,637189.9593712335,"48724 Ryan Estate
Berryfort, DC 89338-7003"
62317.214266098636,7.565375443787002,7.003715444800074,3.35,47836.246135548674,1717570.5299038426,"6928 Christina Inlet
Sabrinaton, MD 21635-1363"
65464.19838733249,4.6759873491451085,7.35013083869489,4.09,26065.69265979245,729688.5926317396,"8041 Donald Villages
West Harold, GA 09192"
87883.58428655867,7.609905322552537,5.8890380378436875,3.39,41012.62101028541,2049146.6298961397,"PSC 2506, Box 1317
APO AE 26084"
67819.25457569832,6.545699268453517,6.835480533799844,3.47,37515.5389962956,1340705.1192224377,"6243 Harding Summit Suite 030
Fordmouth, GA 31912"
65659.58698406241,7.155652804893547,4.620870485510206,2.43,40337.234249461886,980983.2109523584,"869 Acevedo Cliff Apt. 769
North Michael, NM 00441"
68827.55503334355,5.870183983238543,6.728670337814405,2.37,45935.961642547605,1518169.4438087675,"081 Maria Gateway Suite 913
Davidville, TN 53584-5691"
71152.7561716621,3.055370327387371,7.487300003447563,3.3,40951.239299808396,1002840.2285939913,"31678 Kevin Garden
Jamesside, LA 56516-6482"
80939.63457319644,6.334545747765312,7.647145424949519,3.31,27771.54450515459,1499920.5935294242,"7084 Turner Crossing Suite 917
New Mary, AL 17062-1557"
66860.59190903595,7.838577316900973,7.165037718526768,5.39,36035.541901365315,1496577.458586566,"054 Corey Shore Apt. 224
Nataliemouth, MA 44975-6855"
64314.50620282567,7.617993928820501,7.0657095737970295,6.49,37217.643378804285,1526915.3490131241,"96225 Evan Springs Suite 707
New Traviston, SD 22484"
63867.10458877544,6.394229960168919,8.958300171533955,4.02,14522.65907136941,917610.888395342,"615 Alexander Plains Suite 955
West Alisonberg, VA 45700-1303"
81220.07057458519,6.268010006874869,6.77698348530293,2.49,32859.517646963504,1572990.3735681803,"638 Lee Stream Suite 784
Mcclainview, AS 53593"
60880.583869524686,6.083347824650576,7.10210911300952,3.06,42877.51748680959,959416.4366620412,"3052 Karen Rue
North Mark, MP 46431-8517"
66553.3991186278,5.64945333925421,6.876883493387015,2.15,23632.230414746857,960083.9968510192,"49944 Antonio Bridge
Spencerchester, VI 61152-1552"
72896.24800152278,6.052128806590113,7.993383501472964,3.41,40426.526701593066,1526025.6590792213,"6403 William Alley Suite 863
New Laura, LA 86502-4020"
59160.093351941774,6.26521807935307,7.046225211232701,3.17,23252.90621275731,1006885.8444127028,"PSC 6566, Box 9029
APO AP 49388"
66412.826645403,5.433850089469278,5.564071863260728,3.27,50996.644759687064,1105105.053319637,"74810 Luis Freeway Apt. 770
Shannonbury, NE 37690-1587"
67026.44048519948,5.622596910529842,5.560293965222333,2.41,27677.88278034065,625880.7320537643,"3881 Brown Vista
Sharonburgh, DC 35897-2870"
77151.91216761012,7.7000401400842415,8.177380329072996,4.12,27117.79842753444,1799827.2201704425,"80069 Potter Stream
Lake Brandon, MD 94232-0817"
69799.15197609921,5.684122076488648,5.966318330035974,4.14,38340.731395560535,1152798.578967208,"Unit 9088 Box 5092
DPO AP 61699-0044"
55768.791917271104,5.353215987701848,6.007036493751108,4.16,47989.680210941486,846095.9673147105,"0041 Brett Heights Suite 519
Annefurt, ID 69704"
81699.17667455616,6.347296491970853,7.333742043739152,3.43,19502.02714419978,1387864.8896270732,"762 James Lake
Philiphaven, FL 02184"
57367.831887889326,5.716789480271897,8.861871791965717,4.34,47734.10221371974,1414286.7224241218,"9546 Harris Drive Apt. 086
Lake Daniellechester, VT 75670"
80488.7893072555,5.1583546680273376,4.956271804541233,2.41,36743.268339026465,1273308.7102709205,"67397 Thompson Plaza Apt. 728
Lawrencefurt, MS 06637"
68091.1796758218,5.364208037781441,7.502955794770934,3.1,44557.37965578726,1489648.017667954,"1836 Shaw Lane Apt. 733
Gracetown, PW 83118-5264"
82587.58643767034,5.710321906251707,6.674060503097558,3.46,55932.22273282906,1765988.2635372104,"0870 Dylan Islands
Jameschester, DE 28165-2437"
57407.723412438805,7.072261243761655,6.473828031805415,2.19,27117.892100255853,934111.6355005292,"984 Ford Run
South Paulberg, IN 71636"
64332.46664353192,4.181184312702087,8.110186760140822,5.37,30812.59819079958,1095879.4433997157,"183 Joshua Squares Apt. 379
New Cory, GU 09591"
66039.73843530688,4.87692110725671,9.067212171154356,6.48,15612.67720593723,876348.8176248398,"4725 Briana Hill Suite 003
West Ashley, CO 79945-8862"
62397.079733818064,5.8731847745745505,6.428539207716246,3.41,40739.87734726719,854945.506711949,"26518 Hunt Manor
Ellisfurt, MD 25316"
84810.86806721131,6.247342401461347,6.876552907616008,2.21,28392.290355628233,1349743.1463910898,"25483 David Loop
Jeffreyport, ME 55376"
67051.2502651522,4.457760478591752,7.306146377489365,3.18,39735.70448834474,970825.5963839759,"2340 Anthony Hollow
Freemanside, MT 89267"
83907.37140839781,6.002190878961099,6.580437420892053,3.28,46091.78912865956,1796009.5040461638,"8244 Shawn View
New Michellebury, ND 54800-0758"
62345.822602157874,5.363187089873702,6.408996608011629,4.25,41982.90666583771,934492.3423844691,"704 Christina Parkway
Rebeccatown, ME 17081"
60960.46353984242,3.696844061981869,7.768933627748562,3.4,28171.985010499327,584061.2474302108,"238 Garcia Station
East Kevinfort, KY 10500"
68353.72575088842,5.184548388164784,7.424003894389682,5.41,27804.83013471196,895845.5654869695,"5833 David Avenue
Joseland, PA 37286"
58661.55679518304,6.568708836484546,6.60660231703992,4.46,17467.944233636936,696040.1299034554,"2947 Debbie Landing
Williamfort, ND 81224-4007"
66131.00222863031,6.4204314893394825,6.64961024254292,2.48,40979.5303858896,1204137.3233669451,"2919 Cohen Locks Apt. 284
West Jeremystad, MP 90078"
67351.23818568363,5.780968800120313,6.3808181989736115,4.4,47175.787662606126,1413729.7574052191,"420 Cooper Centers Apt. 190
Oneillton, PA 12326-4566"
59933.137988356364,5.468813499662606,6.457118895639732,3.2,28593.009207270334,607873.7727559933,"43007 David Viaduct Apt. 280
Hinesland, GU 59831"
60840.49097128439,5.4099337651688,6.501809752009943,2.47,36241.30098912795,971099.4753986859,"653 Elizabeth Haven Suite 794
New Gina, NV 81990-3134"
94712.11582194555,5.433654041378869,5.1362801256376915,2.29,49411.887827032384,1714055.8368001159,"9627 Marvin Roads Suite 413
Annetteberg, GU 40249"
74469.2135666335,6.680687591108249,7.969953132963179,3.02,46500.057425016086,1956438.6514352525,"712 Donna Place Suite 070
South Heatherton, WI 38056-6074"
78753.39011287782,6.183385746617567,8.9280961018376,3.43,50350.27064771071,2013015.7460613858,"57421 Martin Union Apt. 932
Sheliabury, AK 80914-6049"
80233.22830063224,5.3340718496902415,7.03476598759557,5.3,26263.054962893148,1390497.5661776802,"085 Solomon Avenue Apt. 122
Owenschester, HI 58030"
84473.27338490634,5.335011364659239,7.0010997267991515,4.42,31608.06227365356,1529452.0617767374,"3637 Snyder Flats Apt. 168
Dawnbury, WA 31077-5026"
78049.60464779616,3.5252678648520615,5.931333447357818,3.5,42857.370958479245,1143215.0294731287,"26958 Doris Turnpike Apt. 520
Gordontown, MS 10798-7400"
93178.48670213217,6.319831311715894,7.253842718514707,6.45,42808.647778201215,1949577.954405674,"968 Thomas Dale
West Adrianstad, HI 03715-0829"
69949.35407378765,5.216067949832738,5.959743409180057,4.32,37358.20126641253,1057799.2416354215,"30791 Johnson Passage
South Chelsea, GA 08403"
85903.37585906066,5.662115139667482,6.74762787805348,2.07,25593.117922402518,1585873.833196516,"043 Castillo Extension Suite 128
Robertton, NH 79785"
65283.63689133878,5.576406097857936,7.399011013891653,4.08,37824.71167204178,1168993.7588005515,"781 Erickson Plains Apt. 195
Ryanfurt, CT 69748"
79191.81761979547,7.1456139771516645,5.873084078239497,4.01,35107.139075241095,1431915.9770081681,"63414 Barbara Lane Apt. 338
East Amandatown, CT 45499-4725"
72242.59666224588,4.760142522941003,7.5130128431077186,6.43,43987.877128801214,1409439.0758724706,"626 Phyllis Pine Apt. 081
Lake Samantha, SC 71938"
63125.75537935251,7.167703013009107,7.877242793471772,3.29,51218.99898813287,1496724.3806064818,"82924 Cindy Islands Apt. 673
Amymouth, MD 33351-2292"
78581.26189770778,5.5580672498772286,7.30373218506719,4.31,50891.202389717386,1566567.883138695,"2205 David Coves Suite 961
Medinashire, LA 81653-3099"
59481.78200558219,4.776719386591218,7.545438447264442,4.31,31200.967833100985,986113.2394973056,"385 Cameron Drives
West Tiffanyfort, FL 72018-5556"
66770.22002635723,5.0534863443103175,6.619484577189263,4.47,33238.33273601452,885611.5782624667,"69794 Gutierrez Forge
Derekton, KS 52626-5730"
75368.5886914241,5.745297006750464,6.634890166969014,3.24,32075.267518907454,1102259.5385569,"PSC 9750, Box 8010
APO AE 32543"
60419.890760749055,6.850527928207579,6.9638754756983205,2.36,38272.92155985284,1268125.8377629935,"3518 Justin Locks Suite 561
Bridgetport, VT 61702-9277"
78555.12950347408,7.6042535010058865,6.439048721458494,4.34,34514.158561094955,1580691.6168731612,"00149 Raymond Knolls
New Jason, UT 75026"
82073.52161741923,5.003089091100429,7.0899301935511145,4.23,36337.02712143875,1128644.4616760088,"59227 Caitlin Village Apt. 363
Jameshaven, SD 84032"
64254.16327142646,5.0944763068768815,8.629541561182293,4.19,58051.03904696995,1524689.063301804,"9055 Underwood Extensions Suite 383
Parksmouth, AS 32380"
53432.58656893669,6.6764474916797525,8.55389539300312,5.3,36804.948671229664,1176420.5593819122,"33116 Guzman Extensions
West Jacquelineland, MA 77004"
67883.12866759209,7.1439565426728615,7.5841883957976375,5.41,34639.41154347621,1456273.723935143,"528 Mary Stream
Hernandezfort, UT 06463-1898"
91832.98968672245,6.1277721472786135,7.598933045252062,4.45,31105.11339241056,1777516.4494720032,"6789 Jacqueline Mount Suite 847
North Susantown, IA 57584-3307"
70670.87889394368,6.581627437158346,6.477494892535115,3.17,23592.15758825931,1237902.8200737466,"5319 Martin Gardens
Shaunburgh, MN 99631"
70315.42926506118,5.8782181734346794,6.486461750760263,4.33,49697.9327855632,1385783.5170925185,"29012 Jordan Islands
Wolftown, LA 74799"
48362.98195153168,6.151659517447028,8.252002287640464,4.19,49354.12973208958,1035125.8566511944,"472 Hicks Park
South Michelle, VT 13422"
74022.13941948053,6.744098524039463,5.57541385047989,4.2,30053.43718853063,1358899.686177901,"Unit 7807 Box 8697
DPO AA 50317"
65182.71262513148,4.8540516212193,8.197046930732846,6.11,48109.11230469966,1311145.9682970895,"8336 Williamson Mountain Apt. 487
Caseyshire, ID 82582-8714"
54048.691053825,4.39100404524393,7.841066299433197,5.2,42177.96629192023,919926.9985237204,"855 Kimberly Flat
North Brenda, RI 86613-4043"
72283.94853234426,5.272670246613987,5.632025806681983,4.09,40277.39453827049,985866.0316492678,"440 Anthony Mission
South Sheilachester, NC 81707"
82476.02893467889,4.920560166296191,6.320001130486407,3.39,30985.336523930517,1196204.8862624606,"5431 Jessica Expressway
Wrightshire, AL 12862"
79771.83046959266,6.4869155640793075,7.212339702286174,5.05,30611.54332843366,1435981.219914465,"44050 Baker Light Suite 940
Mcdanielchester, NV 62238"
57236.16688957657,3.9425308612744927,7.974419343059432,3.28,24726.104743705724,752800.1475251733,"085 Hall Hills
New Frederick, WA 81713-3087"
43952.336213929215,5.416065414398814,7.327671148356501,4.41,25139.449943535543,324981.9929926853,"672 Samantha Stravenue Apt. 802
Emilyshire, TX 04694"
56721.45495225088,7.148240240453155,7.541687950134269,3.46,22904.14663578881,1127637.5573666021,"41545 Peter Expressway Apt. 766
Carrstad, SD 26832-7957"
56654.96239019524,5.187860246376046,5.3367782194170434,3.31,25801.965928848993,239319.93417545114,"3677 Gamble Road Apt. 473
Lake Laurie, MO 96320-4134"
40185.73389147777,5.9497630325315765,5.753579051240723,4.01,37766.66757213733,529282.0843920948,"551 Bradley Lock Suite 096
Shanefort, MH 03266"
71227.38881469192,6.996436453156055,8.006614296026449,4.21,20096.29141718864,1455691.796506957,"10454 Gonzales Summit Apt. 065
Chambersstad, AL 93059-4957"
52444.863862574784,8.190784777556487,7.162284528414508,4.38,39288.460146024525,1371527.3270118241,"95608 Nunez Cliffs
Millerland, PW 96516-2702"
